date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1989-06-05,0.08839999999999999,,,,,,,,,,,
1989-06-06,0.08900000000000001,,,,,,,,,,,
1989-06-07,0.08960000000000001,,,,,,,,,,,
1989-06-08,0.08960000000000001,,,,,,,,,,,
1989-06-09,0.0898,,,,,,,,,,,
1989-06-12,0.0901,,,,,,,,,,,
1989-06-13,0.09,,,,,,,,,,,
1989-06-14,0.0898,,,,,,,,,,,
1989-06-15,0.09,,,,,,,,,,,
1989-06-16,0.09,,,,,,,,,,,
1989-06-19,0.09029999999999999,,,,,,,,,,,
1989-06-20,0.0901,,,,,,,,,,,
1989-06-21,0.0898,,,,,,,,,,,
1989-06-22,0.09029999999999999,,,,,,,,,,,
1989-06-23,0.09029999999999999,,,,,,,,,,,
1989-06-26,0.09029999999999999,,,,,,,,,,,
1989-06-27,0.0904,,,,,,,,,,,
1989-06-28,0.0906,,,,,,,,,,,
1989-06-29,0.0915,,,,,,,,,,,
1989-06-30,0.0929,,,,,,,,,,,
1989-07-03,0.0933,,,,,,,,,,,
1989-07-04,0.0935,,,,,,,,,,,
1989-07-05,0.09359999999999999,,,,,,,,,,,
1989-07-06,0.0928,,,,,,,,,,,
1989-07-07,0.0928,,,,,,,,,,,
1989-07-10,0.09210000000000002,,,,,,,,,,,
1989-07-11,0.0922,,,,,,,,,,,
1989-07-12,0.09210000000000002,,,,,,,,,,,
1989-07-13,0.09230000000000001,,,,,,,,,,,
1989-07-14,0.09230000000000001,,,,,,,,,,,
1989-07-17,0.09230000000000001,,,,,,,,,,,
1989-07-18,0.09210000000000002,,,,,,,,,,,
1989-07-19,0.0917,,,,,,,,,,,
1989-07-20,0.0915,,,,,,,,,,,
1989-07-21,0.0911,,,,,,,,,,,
1989-07-24,0.0911,,,,,,,,,,,
1989-07-25,0.0911,,,,,,,,,,,
1989-07-26,0.091,,,,,,,,,,,
1989-07-27,0.09050000000000001,,,,,,,,,,,
1989-07-28,0.0901,,,,,,,,,,,
1989-07-31,0.08960000000000001,,,,,,,,,,,
1989-08-01,0.0895,,,,,,,,,,,
1989-08-02,0.0902,,,,,,,,,,,
1989-08-03,0.09050000000000001,,,,,,,,,,,
1989-08-04,0.09119999999999999,,,,,,,,,,,
1989-08-07,0.09140000000000001,,,,,,,,,,,
1989-08-08,0.09140000000000001,,,,,,,,,,,
1989-08-09,0.09119999999999999,,,,,,,,,,,
1989-08-10,0.0911,,,,,,,,,,,
1989-08-11,0.0911,,,,,,,,,,,
1989-08-14,0.0911,,,,,,,,,,,
1989-08-15,0.0911,,,,,,,,,,,
1989-08-16,0.0904,,,,,,,,,,,
1989-08-17,0.0904,,,,,,,,,,,
1989-08-18,0.0907,,,,,,,,,,,
1989-08-21,0.0908,,,,,,,,,,,
1989-08-22,0.0915,,,,,,,,,,,
