date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1994-09-26,,,0.0555,,,,,,,,,
1994-09-27,,,0.055999999999999994,,,,,,,,,
1994-09-28,,,0.0553,,,,,,,,,
1994-09-29,,,0.055999999999999994,,,,,,,,,
1994-09-30,,,0.0556,,,,,,,,,
1994-10-03,,,0.0556,,,,,,,,,
1994-10-04,,,0.0562,,,,,,,,,
1994-10-05,,,0.056799999999999996,,,,,,,,,
1994-10-06,,,0.056799999999999996,,,,,,,,,
1994-10-07,,,0.056799999999999996,,,,,,,,,
1994-10-10,,,0.0567,,,,,,,,,
1994-10-11,,,0.055999999999999994,,,,,,,,,
1994-10-12,,,0.055,,,,,,,,,
1994-10-13,,,0.0554,,,,,,,,,
1994-10-14,,,0.0553,,,,,,,,,
1994-10-17,,,0.0537,,,,,,,,,
1994-10-18,,,0.054299999999999994,,,,,,,,,
1994-10-19,,,0.055,,,,,,,,,
1994-10-20,,,0.0556,,,,,,,,,
1994-10-21,,,0.0548,,,,,,,,,
1994-10-24,,,0.054299999999999994,,,,,,,,,
1994-10-25,,,0.0556,,,,,,,,,
1994-10-26,,,0.0556,,,,,,,,,
1994-10-27,,,0.055,,,,,,,,,
1994-10-28,,,0.055,,,,,,,,,
1994-10-31,,,0.055,,,,,,,,,
1994-11-01,,,0.0553,,,,,,,,,
1994-11-02,,,0.0556,,,,,,,,,
1994-11-03,,,0.0553,,,,,,,,,
1994-11-04,,,0.0553,,,,,,,,,
1994-11-07,,,0.0552,,,,,,,,,
1994-11-08,,,0.0559,,,,,,,,,
1994-11-09,,,0.055,,,,,,,,,
1994-11-10,,,0.0558,,,,,,,,,
1994-11-11,,,0.054299999999999994,,,,,,,,,
1994-11-14,,,0.055,,,,,,,,,
1994-11-15,,,0.0556,,,,,,,,,
1994-11-16,,,0.0556,,,,,,,,,
1994-11-17,,,0.054400000000000004,,,,,,,,,
1994-11-18,,,0.0552,,,,,,,,,
1994-11-21,,,0.0556,,,,,,,,,
1994-11-22,,,0.054299999999999994,,,,,,,,,
1994-11-23,,,0.055,,,,,,,,,
1994-11-24,,,0.054400000000000004,,,,,,,,,
1994-11-25,,,0.055,,,,,,,,,
1994-11-28,,,0.0542,,,,,,,,,
1994-11-29,,,0.055,,,,,,,,,
1994-11-30,,,0.055,,,,,,,,,
1994-12-01,,,0.055,,,,,,,,,
1994-12-02,,,0.0556,,,,,,,,,
1994-12-05,,,0.0553,,,,,,,,,
1994-12-06,,,0.0564,,,,,,,,,
1994-12-07,,,0.0565,,,,,,,,,
1994-12-08,,,0.054299999999999994,,,,,,,,,
1994-12-09,0.053099999999999994,,0.056900000000000006,0.06387661319779858,0.06896672942543125,,0.07075583925827811,0.07487518794820391,0.07408286863010294,,,
1994-12-12,0.053099999999999994,,0.0579,0.06445527759095837,0.0696916989283316,,0.0717607509160818,0.0758260017513912,0.07504964557716698,,,
1994-12-13,0.0552,,0.0588,0.06577271143474239,0.07044906737655454,,0.07212967645356394,0.07617960041589966,0.0752609399263009,,,
1994-12-14,0.0553,,0.0581,0.06554712602814661,0.0706072897220098,,0.07215834998908144,0.07632795634035427,0.07539173938244703,,,
1994-12-15,0.0537,,0.057699999999999994,0.06480367071934001,0.06980998236366642,,0.07211341044231756,0.07637877285078054,0.07509088214756376,,,
1994-12-16,0.0538,,0.0575,0.06433363012948479,0.0698803034405362,,0.07182806358058103,0.07600959010122632,0.07511816847323982,,,
