date,ZC0.25,ZC0.5,ZC1,ZC2,ZC3,ZC4,ZC5,ZC7,ZC10,ZC15,ZC20,ZC25
1975-09-18,0.1041,,,,,,,,,,,
1975-09-19,0.10439999999999999,,,,,,,,,,,
1975-09-22,0.1042,,,,,,,,,,,
1975-09-23,0.10439999999999999,,,,,,,,,,,
1975-09-24,0.10529999999999999,,,,,,,,,,,
1975-09-25,0.1056,,,,,,,,,,,
1975-09-26,0.1056,,,,,,,,,,,
1975-09-29,0.1056,,,,,,,,,,,
1975-09-30,0.1056,,,,,,,,,,,
1975-10-01,0.1059,,,,,,,,,,,
1975-10-02,0.1072,,,,,,,,,,,
1975-10-03,0.115,,,,,,,,,,,
1975-10-06,0.1144,,,,,,,,,,,
1975-10-07,0.1134,,,,,,,,,,,
1975-10-08,0.11380000000000001,,,,,,,,,,,
1975-10-09,0.1144,,,,,,,,,,,
1975-10-10,0.11470000000000001,,,,,,,,,,,
1975-10-13,0.1144,,,,,,,,,,,
1975-10-14,0.1142,,,,,,,,,,,
1975-10-15,0.1142,,,,,,,,,,,
1975-10-16,0.1139,,,,,,,,,,,
1975-10-17,0.11449999999999999,,,,,,,,,,,
1975-10-20,0.1153,,,,,,,,,,,
1975-10-21,0.1153,,,,,,,,,,,
1975-10-22,0.1153,,,,,,,,,,,
1975-10-23,0.11630000000000001,,,,,,,,,,,
1975-10-24,0.1159,,,,,,,,,,,
1975-10-27,0.1158,,,,,,,,,,,
1975-10-28,0.1155,,,,,,,,,,,
1975-10-29,0.1152,,,,,,,,,,,
1975-10-30,0.115,,,,,,,,,,,
1975-10-31,0.11449999999999999,,,,,,,,,,,
1975-11-03,0.11359999999999999,,,,,,,,,,,
1975-11-04,0.11410000000000001,,,,,,,,,,,
1975-11-05,0.11380000000000001,,,,,,,,,,,
1975-11-06,0.11380000000000001,,,,,,,,,,,
1975-11-07,0.11380000000000001,,,,,,,,,,,
1975-11-10,0.1131,,,,,,,,,,,
1975-11-11,0.1125,,,,,,,,,,,
1975-11-12,0.11130000000000001,,,,,,,,,,,
1975-11-13,0.11130000000000001,,,,,,,,,,,
1975-11-14,0.11130000000000001,,,,,,,,,,,
1975-11-17,0.1116,,,,,,,,,,,
1975-11-18,0.1116,,,,,,,,,,,
1975-11-19,0.11130000000000001,,,,,,,,,,,
1975-11-20,0.11130000000000001,,,,,,,,,,,
1975-11-21,0.11130000000000001,,,,,,,,,,,
